Unique ID;Player;Best Pos;Position;Age;Nation of Birth;Club;Division;Appearances;Minutes;Rating;Playing Time;Transfer Value;Wage;Expires;Height;Preferred Foot;Left Foot;Right Foot;Poss Lost/90;Poss Won/90;Ps C/90;Ps A/90;Pr passes/90;OP-KP/90;Tcon/90;Ch C/90;Pres A/90;Pres C/90;Blk/90;Clr/90;Int/90;Tck/90;Dist/90;Drb/90;Sprints/90;OP-Crs A/90;xSv %;Sv %;CCC;OP-Crs C/90;Hdrs L/90;Hdrs W/90;Cln/90;xA/90;xG/90;xG-OP;NP-xG/90;Fouls Made;Fouls Against;Yel;Red cards;Aer A/90;K Hdrs/90;Crs A/90;Cr C/90;Con/90;Goals per 90 minutes;Saves/90;Tgls/90;MLG;Off;Asts/90;KP/90;xGP/90;Shots From Outside The Box Per 90 minutes;ShT/90;Shot/90;K Tck/90;Shts Blckd/90
2000223716;Jowi;AM (R);AM (RL), ST (C);20;Spain;Intercity;Spanish Federation 1B;0 (3);71;6.75;Scouting Required;£0 - £65K;£190 - £280 p/w;30/6/2025;181 cm;Left-Footed;Very Strong;Reasonable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-0.03;0.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000223844;Antonio Martínez;M (C);M/AM (C);18;Spain;R. Madrid B;Spanish Federation 1B;0;0;-;Scouting Required;£22K - £230K;£180 - £270 p/w;30/6/2024;177 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000224995;Joan Anaya;WB (R);D/WB (R);19;Spain;Barcelona B;Spanish Federation 1A;0 (2);52;6.30;Scouting Required;£2.5K - £22K;£500 - £675 p/w;30/6/2024;170 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;2;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000225553;Arnau Sans;M (C);DM, M (C);19;Spain;Tarragona;Spanish Federation 1A;0 (2);33;6.50;Scouting Required;£95K - £350K;£310 - £430 p/w;30/6/2025;178 cm;Right-Footed;Fairly Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000227336;Iker Alday;D (C);D (C);21;Spain;Eibar;Second Division;0 (3);96;6.70;Scouting Required;£130K - £1.3M;£975 - £1.4K p/w;30/6/2025;181 cm;Right-Footed;Fairly Strong;Very Strong;2.8;16.9;32.8;36.6;0.9;0.0;1.9;0.0;2.8;1.9;0.9;4.7;0.0;3.8;11.4;0.0;5.6;0.0;0;0;0;0.0;5.6;5.6;0.0;0.0;0.0;0;0.0;1;0;1;0;11.2;0.0;0.0;0.0;0.0;0.0;0;1.9;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.9
2000227524;Kirian;M (C);M (C);19;Spain;Leonesa;Spanish Federation 1A;0;0;-;Scouting Required;£0;£230 - £320 p/w;30/6/2025;181 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000228563;Jú;D (C);D (C);22;Guinea-Bissau;Vigo B;Spanish Federation 1A;8 (1);802;6.67;Scouting Required;£500 - £5K;£1.7K - £2.7K p/w;30/6/2025;193 cm;Right-Footed;Reasonable;Very Strong;5.3;6.5;42.4;51.1;3.5;0.4;1.1;0.0;3.4;1.2;1.1;2.1;1.2;1.0;11.0;0.1;3.8;0.0;0;0;0;0.0;2.0;7.6;0.0;0.0;0.1;0.14;0.1;6;2;1;0;9.7;1.0;0.0;0.0;0.0;0.1;0;1.0;0;0;0.0;0.4;0.0;0.1;0.1;0.4;0.3;0.8
2000233313;Adri;D (R);D (RL);20;Spain;Oviedo;Second Division;0 (1);0;-;Scouting Required;£120K - £450K;£230 - £320 p/w;30/6/2025;191 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000238357;Guillermo Marquina;GK;GK;19;Spain;Leganés;Second Division;0;0;-;Scouting Required;Unknown;£240 - £330 p/w;30/6/2025;185 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000240328;Álex Calvo;M (R);M/AM (RL);20;Spain;F.C. Andorra;Second Division;0 (16);161;6.57;Squad Player;£300K - £2.9M;£1.2K - £1.7K p/w;30/6/2028;170 cm;Left-Footed;Very Strong;Reasonable;15.7;2.2;28.5;35.2;2.8;0.0;1.7;0.0;12.3;5.0;0.0;0.0;2.2;2.2;15.3;1.7;15.7;3.4;0;0;0;1.1;3.4;1.7;0.0;0.0;0.6;-1.06;0.6;0;2;0;0;5.0;0.0;3.4;1.1;0.0;0.0;0;1.1;0;0;0.0;0.0;0.0;0.6;0.0;2.8;0.0;0.0
2000240843;Víctor Del Monte;M (C);M/AM (C);21;Spain;Burgos;Second Division;0;0;-;Scouting Required;£0;£1.2K - £1.6K p/w;30/6/2025;165 cm;Right-Footed Only;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000241939;Álex López;WB (L);D/WB (L);18;Pays Basque;Córdoba;Spanish Federation 1B;1 (7);260;6.88;Fringe Player;£20K - £190K;£600 - £700 p/w;30/6/2026;170 cm;Left-Footed;Very Strong;Reasonable;6.6;13.2;60.2;64.4;9.3;0.0;1.0;0.0;12.8;4.2;0.7;0.7;2.4;2.8;13.8;0.3;15.2;1.0;0;0;0;0.0;3.1;1.0;0.0;0.0;0.0;-0.06;0.0;0;0;0;0;4.2;0.0;1.0;0.0;0.0;0.0;0;1.7;0;0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.3
2000248044;Álex Pérez;D (C);D (C);19;Spain;R. Madrid B;Spanish Federation 1B;0;0;-;Scouting Required;£55K - £550K;£170 - £260 p/w;30/6/2026;194 cm;Left-Footed Only;Very Strong;Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000252773;Juan Camilo Ramos;AM (R);AM (R);21;Colombia;Alcoyano;Spanish Federation 1B;0 (5);84;6.67;Scouting Required;£22K - £85K;£625 - £850 p/w;31/12/2024;165 cm;Right-Footed;Fairly Strong;Very Strong;18.2;10.7;33.2;41.8;1.1;0.0;0.0;0.0;12.9;5.4;0.0;1.1;2.1;3.2;0.0;2.1;12.9;9.6;0;0;0;0.0;6.4;0.0;0.0;0.0;0.1;-0.08;0.1;2;0;0;0;6.4;0.0;9.6;0.0;0.0;0.0;0;4.3;0;1;0.0;0.0;0.0;2.1;2.1;3.2;0.0;0.0
2000258074;Job Nguono;ST (C);ST (C);21;Kenya;Real San Sebastián B;Spanish Federation 1A;1 (4);128;6.25;Scouting Required;£12K - £110K;£200 - £290 p/w;30/6/2024;181 cm;Right-Footed;Reasonable;Very Strong;33.0;0.7;18.3;21.8;0.0;0.0;2.8;0.0;6.3;1.4;0.0;0.0;0.7;1.4;12.0;1.4;5.6;0.7;0;0;0;0.0;7.7;1.4;0.0;0.0;0.2;-0.23;0.2;2;1;0;0;9.1;0.0;0.7;0.0;0.0;0.0;0;0.7;0;1;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0
2000259536;Francisco Javier Holgueras;GK;GK;20;Spain;Leonesa;Spanish Federation 1A;0;0;-;Scouting Required;£0;£240 - £330 p/w;30/6/2025;183 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000259537;Arturo;ST (C);ST (C);17;Spain;Ponferrada;Spanish Federation 1A;0 (1);10;-;Scouting Required;£95K - £350K;£380 - £500 p/w;30/6/2027;181 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000260129;Topo;AM (C);M/AM (C);21;Spain;Antequera;Spanish Federation 1B;0 (1);3;-;Scouting Required;£110K - £400K;£480 - £650 p/w;30/6/2025;176 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000263526;Víctor;D (C);D (C);21;Spain;Leganés;Second Division;0 (2);65;6.70;Scouting Required;£150K - £1.5M;£1.3K - £1.8K p/w;30/6/2025;192 cm;Right-Footed;Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000264262;Yerai;AM (C);M/AM (C);21;Spain;San Fernando;Spanish Federation 1B;0 (1);8;-;Scouting Required;£0 - £20K;£230 - £330 p/w;30/6/2025;178 cm;Right-Footed;Fairly Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-0.05;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000264265;Kevin Lamela;ST (C);ST (C);19;Spain;San Fernando;Spanish Federation 1B;0;0;-;Scouting Required;£0;£210 - £300 p/w;30/6/2025;184 cm;Right-Footed;Fairly Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000264618;Ethan Ventosa;ST (C);ST (C);20;Spain;Burgos;Second Division;0 (10);177;6.84;Scouting Required;£0;£925 - £1.4K p/w;30/6/2025;182 cm;Right-Footed;Reasonable;Very Strong;23.4;0.0;20.8;22.4;0.5;0.5;0.0;0.0;7.1;2.0;0.0;0.5;0.5;1.5;11.6;1.0;5.6;0.0;0;0;0;0.0;7.1;5.6;0.0;0.2;0.3;1.41;0.3;0;3;0;0;12.7;0.0;0.0;0.0;0.0;1.0;0;1.5;0;0;0.0;0.5;0.0;1.0;2.0;3.6;0.0;0.0
2000064228;Jorge Moreno;D (R);D (C);22;Spain;Intercity;Spanish Federation 1B;31 (1);3594;6.94;Scouting Required;£24K - £250K;£1.4K - £1.9K p/w;30/6/2025;184 cm;Right-Footed;Reasonable;Very Strong;5.9;10.0;79.4;84.6;5.4;0.2;1.5;0.0;2.7;0.8;0.4;2.0;1.5;0.8;10.5;0.0;2.8;0.1;0;0;1;0.0;1.2;4.9;0.0;0.0;0.0;-0.16;0.0;10;4;3;0;6.1;1.2;0.1;0.0;0.0;0.0;0;1.4;1;1;0.1;0.2;0.0;0.1;0.3;0.4;0.1;0.3
2000161665;Fèlix Garreta;D (L);D (LC);20;Spain;Amorebieta;Second Division;39 (1);3501;6.67;Youngster;£700K;£1.4K - £1.6K p/w;30/6/2026;183 cm;Left-Footed;Very Strong;Weak;4.7;11.1;46.8;54.0;3.8;0.2;1.5;0.0;2.5;0.9;0.5;1.7;1.2;1.0;11.3;0.1;5.0;0.2;0;0;1;0.0;2.3;4.6;0.0;0.0;0.0;0.63;0.0;24;6;3;0;6.9;0.7;0.2;0.0;0.0;0.0;0;0.9;0;0;0.0;0.2;0.0;0.1;0.1;0.2;0.3;0.4
67293157;Unai Dufur;D (R);D (RC);25;Spain;Tarragona;Spanish Federation 1A;38;3407;6.97;Scouting Required;£140K - £500K;£700 - £1K p/w;30/6/2025;187 cm;Right-Footed;Reasonable;Very Strong;5.5;13.4;54.2;61.8;4.3;0.6;1.1;0.0;3.6;1.2;0.7;1.6;1.5;1.0;11.2;0.1;5.7;0.2;0;0;1;0.1;2.3;7.1;0.0;0.0;0.0;-1.64;0.0;17;8;1;0;9.4;1.1;0.2;0.1;0.0;0.0;0;1.2;0;0;0.1;0.6;0.0;0.1;0.1;0.3;0.3;0.7
67064768;Román Golobart;D (C);D (C);32;Spain;Arenteiro;Spanish Federation 1A;38 (2);3378;6.78;Scouting Required;£10K - £110K;£230 - £320 p/w;30/6/2025;193 cm;Right-Footed;Reasonable;Very Strong;3.7;14.9;45.3;52.6;3.8;0.3;1.1;0.0;2.7;0.7;0.7;1.5;1.8;0.7;10.6;0.1;4.5;0.1;0;0;1;0.0;1.9;6.9;0.0;0.0;0.1;-1.92;0.1;17;7;3;0;8.8;0.9;0.1;0.0;0.0;0.0;0;1.0;0;2;0.1;0.3;0.0;0.1;0.1;0.4;0.1;1.1
67213093;Álex Zalaya;D (C);D (C), DM;26;Spain;A. Baleares;Spanish Federation 1B;38;3361;6.64;Star Player;£7K - £22K;£2.6K - £3.1K p/w;30/6/2025;184 cm;Left-Footed;Very Strong;Weak;6.3;10.5;47.4;52.6;4.0;0.2;1.8;0.0;2.8;1.1;0.5;1.3;2.1;1.3;11.0;0.2;3.6;0.1;0;0;1;0.1;1.4;4.6;0.0;0.0;0.0;-0.52;0.0;20;3;1;0;6.0;0.7;0.1;0.1;0.0;0.0;0;1.4;1;1;0.0;0.2;0.0;0.1;0.1;0.4;0.5;0.4
2000099079;Mati;D (C);D (C);22;Spain;Córdoba;Spanish Federation 1B;38;3329;7.04;Breakthrough Prospect;£5K - £55K;£700 - £800 p/w;30/6/2024;187 cm;Right-Footed;Reasonable;Very Strong;4.9;10.2;84.0;88.6;5.9;0.1;1.0;0.0;1.9;0.6;0.3;1.1;1.6;0.8;10.9;0.1;3.9;0.0;0;0;1;0.0;1.3;4.6;0.0;0.0;0.0;2.32;0.0;10;2;2;0;5.9;0.5;0.0;0.0;0.0;0.1;0;1.5;2;1;0.0;0.1;0.0;0.1;0.2;0.4;0.2;0.3
67260432;Imanol Ezkurdia;D (L);D (LC);25;Spain;S.D. Logroñés;Spanish Federation 1A;37;3265;6.75;Important Player;£0 - £22K;£1.2K - £1.3K p/w;30/6/2024;180 cm;Left-Footed;Very Strong;Reasonable;5.4;12.7;47.7;53.3;3.9;0.4;1.5;0.0;4.1;1.4;0.6;1.2;1.9;1.3;11.3;0.4;6.5;0.6;0;0;1;0.1;2.8;4.2;0.0;0.0;0.0;-0.42;0.0;49;12;6;0;7.0;0.6;0.6;0.1;0.0;0.0;0;0.9;0;0;0.0;0.4;0.0;0.1;0.1;0.3;0.2;1.1
67225736;Javi Jiménez;D (R);D (RC);27;Spain;Alcoyano;Spanish Federation 1B;36 (1);3225;6.66;Scouting Required;£0 - £9K;£1.8K - £2.4K p/w;30/6/2024;182 cm;Right-Footed Only;Weak;Very Strong;5.5;9.3;47.3;51.9;3.3;0.3;1.3;0.0;3.6;1.1;0.5;1.0;1.3;1.2;11.1;0.1;4.0;0.3;0;0;1;0.1;2.5;3.6;0.0;0.0;0.0;0.01;0.0;18;3;2;0;6.1;0.4;0.3;0.1;0.0;0.0;0;1.5;3;1;0.0;0.3;0.0;0.0;0.2;0.4;0.3;0.2
2000028457;Pepe Sánchez;D (R);D (C);24;Spain;Ibiza;Spanish Federation 1B;36 (1);3139;6.88;Scouting Required;£300K - £1.1M;£1.1K - £1.7K p/w;30/6/2025;185 cm;Right-Footed;Weak;Very Strong;5.2;11.9;57.5;62.1;4.1;0.1;1.6;0.0;2.8;1.0;0.5;1.9;1.9;1.5;11.0;0.1;3.5;0.0;0;0;1;0.0;1.4;5.1;0.0;0.0;0.0;0.66;0.0;14;0;3;0;6.5;0.7;0.0;0.0;0.0;0.1;0;1.5;3;1;0.0;0.1;0.0;0.1;0.2;0.3;0.3;0.4
67018886;Rubén Miño;GK;GK;35;Spain;Cornellà;Spanish Federation 1A;36;3094;6.59;Scouting Required;£10K - £100K;£875 - £1.2K p/w;30/6/2026;191 cm;Right-Footed Only;Weak;Very Strong;7.3;2.8;16.0;22.9;0.0;0.0;1.2;0.0;0.0;0.0;0.0;6.3;0.0;0.0;5.9;0.0;0.0;0.0;87;73;1;0.0;0.0;0.0;0.2;0.0;0.0;0;0.0;0;13;0;0;0.0;0.0;0.0;0.0;1.2;0.0;3;0.8;1;0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
2000132477;Eudald Vergés;D (L);D/WB (L);27;Spain;Cornellà;Spanish Federation 1A;37 (1);3073;6.66;Scouting Required;£0;£220 - £340 p/w;30/6/2024;176 cm;Left-Footed;Very Strong;Reasonable;18.4;10.4;38.0;44.5;5.3;1.1;1.3;0.0;7.2;2.5;0.7;1.8;2.2;2.4;11.9;0.9;10.6;3.2;0;0;1;0.7;2.4;3.0;0.0;0.1;0.0;0.72;0.0;48;21;2;0;5.4;0.4;3.2;0.7;0.0;0.0;0;0.9;0;0;0.0;1.1;0.0;0.1;0.0;0.1;0.1;0.2
67241025;Ernestas Juskevicius;GK;GK;25;Lithuania;Linares;Spanish Federation 1B;34;3060;6.81;Scouting Required;£80K - £300K;£1.1K - £1.5K p/w;30/6/2025;188 cm;Left-Footed;Very Strong;Reasonable;9.6;3.1;6.9;13.2;0.4;0.0;1.2;0.0;0.0;0.0;0.0;8.9;0.1;0.0;4.2;0.0;0.1;0.0;81;68;1;0.0;0.0;0.0;0.3;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;1.2;0.0;2;1.3;0;0;0.0;0.1;-0.2;0.0;0.0;0.0;0.0;0.0
67046592;Ángel;D (L);D (LC), WB (L);33;Spain;Linares;Spanish Federation 1B;34 (1);3056;6.87;Scouting Required;£0;£750 - £1.1K p/w;30/6/2024;184 cm;Left-Footed;Very Strong;Reasonable;5.8;11.3;64.5;69.4;6.4;0.2;1.2;0.0;3.1;1.1;0.4;1.4;1.7;1.3;11.2;0.2;4.1;0.1;0;0;1;0.0;1.3;4.1;0.0;0.0;0.0;-0.95;0.0;22;0;3;0;5.4;0.6;0.2;0.0;0.0;0.0;0;1.4;0;1;0.0;0.2;0.0;0.0;0.2;0.5;0.4;0.3
67156429;Sergio González;D (C);D (C);32;Spain;Leganés;Second Division;34 (4);2999;6.87;Scouting Required;£250K - £950K;£1.9K - £2.6K p/w;30/6/2025;188 cm;Right-Footed;Weak;Very Strong;3.9;12.8;59.7;63.9;4.4;0.4;1.6;0.0;2.8;1.2;0.8;1.8;2.1;1.0;11.3;0.1;4.6;0.1;0;0;1;0.0;2.4;5.1;0.0;0.0;0.0;-1.42;0.0;7;4;1;0;7.5;0.5;0.1;0.0;0.0;0.0;0;1.1;1;0;0.0;0.4;0.0;0.2;0.2;0.5;0.3;1.0
67205087;Gorka Pérez;D (C);D (C), DM;29;Spain;Lugo;Spanish Federation 1A;35;2942;6.82;Scouting Required;£24K - £240K;£1.2K - £1.8K p/w;30/6/2025;186 cm;Right-Footed Only;Weak;Very Strong;5.2;15.0;53.2;59.6;4.2;0.5;1.2;0.0;4.7;1.6;0.6;1.4;1.4;1.3;11.7;0.2;6.4;0.2;0;0;1;0.0;1.6;5.1;0.0;0.0;0.1;-2.07;0.1;17;6;2;1;6.8;0.8;0.2;0.0;0.0;0.0;0;1.4;2;0;0.1;0.5;0.0;0.2;0.1;0.6;0.3;0.7
67279738;Franck Fomeyem;D (C);D (C), DM;24;Cameroon;Antequera;Spanish Federation 1B;32 (1);2910;6.80;Scouting Required;£0 - £100K;£1.2K - £1.8K p/w;30/6/2024;181 cm;Right-Footed;Reasonable;Very Strong;4.9;9.1;42.0;46.2;5.2;0.3;1.1;0.0;3.2;1.0;0.3;2.1;1.7;1.2;11.0;0.0;2.9;0.0;0;0;1;0.0;2.4;1.8;0.0;0.0;0.0;-0.75;0.0;18;1;6;0;4.2;0.1;0.0;0.0;0.0;0.0;0;1.9;1;0;0.0;0.3;0.0;0.0;0.1;0.3;0.3;0.4
2000141737;Pelayo;D (C);D (C);21;Spain;Barcelona B;Spanish Federation 1A;32;2801;6.81;Youngster;£150K - £450K;£1.9K - £2.2K p/w;30/6/2024;193 cm;Right-Footed;Weak;Very Strong;2.4;14.1;53.9;59.2;4.1;0.2;1.0;0.0;3.3;1.1;0.4;1.4;1.6;1.2;11.1;0.1;5.0;0.2;0;0;1;0.0;2.2;4.9;0.0;0.0;0.0;-0.65;0.0;22;5;6;0;7.1;0.6;0.2;0.0;0.0;0.0;0;1.6;0;1;0.0;0.2;0.0;0.1;0.0;0.3;0.3;0.5
67246393;Jeremy Blasco;D (R);D (C);25;France;Huesca;Second Division;30 (4);2783;6.77;Scouting Required;£325K - £1.2M;£1.8K - £2.7K p/w;30/6/2025;185 cm;Right-Footed;Fairly Strong;Very Strong;5.0;13.4;49.1;54.9;3.9;0.4;1.6;0.0;2.9;0.9;0.7;1.4;1.8;1.0;11.5;0.2;5.5;0.1;0;0;1;0.1;2.3;4.3;0.0;0.0;0.0;-1.02;0.0;17;9;3;0;6.6;0.5;0.1;0.1;0.0;0.0;0;1.5;2;0;0.0;0.4;0.0;0.1;0.1;0.4;0.2;0.5
67233387;Javier Murúa;D (C);D (C);27;Spain;S.D. Logroñés;Spanish Federation 1A;33 (1);2767;6.58;Scouting Required;£0;£420 - £625 p/w;30/6/2024;181 cm;Right-Footed;Reasonable;Very Strong;3.5;12.7;46.6;53.4;4.4;0.4;1.6;0.0;3.2;1.4;0.5;1.6;1.5;1.0;11.3;0.1;5.5;0.2;0;0;1;0.0;2.3;4.7;0.0;0.0;0.1;-0.91;0.1;27;13;5;0;7.1;0.5;0.2;0.0;0.0;0.0;0;0.9;0;0;0.0;0.4;0.0;0.1;0.2;0.5;0.2;0.8
1501527;David Rodríguez;ST (C);ST (C);38;Spain;A. Baleares;Spanish Federation 1B;32 (1);2743;6.78;Regular Starter;£500 - £3K;£1.8K - £2.1K p/w;30/6/2024;178 cm;Right-Footed;Fairly Strong;Very Strong;5.4;4.0;14.7;16.2;0.2;0.3;1.9;0.0;8.7;2.3;0.2;0.7;1.4;1.4;12.3;0.4;5.9;0.2;0;0;1;0.0;9.9;2.1;0.0;0.0;0.6;0.84;0.4;52;36;1;0;12.0;0.0;0.2;0.0;0.0;0.6;0;1.3;0;38;0.0;0.3;0.0;0.9;1.0;2.0;0.0;0.0
67293761;José Más;D (R);D (RLC), WB (R);26;Spain;Cornellà;Spanish Federation 1A;32 (3);2625;6.72;Scouting Required;£0;£250 - £370 p/w;30/6/2024;186 cm;Right-Footed;Reasonable;Very Strong;14.6;9.5;40.3;47.7;5.1;0.7;1.3;0.0;8.0;2.3;0.7;2.0;1.9;2.3;12.1;0.9;11.1;3.2;0;0;1;0.6;2.2;3.6;0.0;0.0;0.1;-2.01;0.1;32;34;5;1;5.8;0.3;3.2;0.6;0.0;0.1;0;0.8;0;0;0.0;0.7;0.0;0.4;0.4;1.4;0.0;0.7
67246312;Yac Diori;D (C);D (RC);26;Niger;Algeciras;Spanish Federation 1B;28 (2);2521;6.66;Scouting Required;£0;£240 - £350 p/w;30/6/2024;180 cm;Right-Footed;Reasonable;Very Strong;6.1;9.4;42.3;48.1;4.2;0.3;1.2;0.0;1.9;0.5;0.3;2.1;2.0;0.7;10.7;0.0;2.3;0.3;0;0;1;0.1;1.9;2.5;0.0;0.0;0.0;-0.08;0.0;13;1;2;0;4.4;0.3;0.3;0.1;0.0;0.0;0;1.4;0;1;0.0;0.3;0.0;0.0;0.0;0.1;0.3;0.2
67277309;Lanchi;D (R);D (R);23;Spain;Villarreal B;Second Division;27 (1);2333;6.65;Fringe Player;£4.5K - £12K;£1.5K - £1.7K p/w;30/6/2024;186 cm;Right-Footed;Reasonable;Very Strong;18.7;8.8;38.3;45.3;5.2;1.2;1.6;0.0;7.4;2.5;0.5;1.5;1.9;2.6;12.5;0.8;13.4;3.9;0;0;1;0.8;3.0;4.0;0.0;0.1;0.1;-1.71;0.1;26;27;2;0;7.0;0.8;3.9;0.8;0.0;0.0;0;0.9;0;1;0.0;1.2;0.0;0.2;0.1;0.7;0.2;0.7
